ip_region_mismatch,device_change_rate,application_frequency,loan_amount,institution,loan_type,session_duration,geo_location_consistency,previous_defaults,time_between_apps,browser_fingerprint_change,fraudulent
0,0.07718789851192565,1,289962,Axis,Personal,314.1886810183507,1,1,83810.71418304548,0.22502935975304778,0
0,0.17271800166924708,4,305540,ICICI,Education,211.23839379277177,1,0,64202.34242441179,0.08497496833405685,0
1,0.04854685631384466,1,409949,Axis,Personal,277.7065060252058,1,0,5397.444911869377,0.4035116577774182,0
0,0.2678822573011373,3,348799,Bajaj Finance,Education,297.3206714319341,1,1,33942.72436635209,0.2301577630523124,0
0,0.28079136827584145,1,544785,ICICI,Education,398.4309580161577,1,0,4084.6944937862836,0.0161509130875364,0
0,0.02713998283874277,3,110694,Kotak,Home,325.26140208094694,1,0,1780.671177766166,0.3363688141465763,0
0,0.07570690849637818,2,276414,Bajaj Finance,Personal,396.5959013089086,1,0,98008.86302753944,0.23487575593640753,0
0,0.1890230401509017,2,807839,Axis,Home,379.92759862627497,1,1,26973.87873306827,0.32196291984696723,0
0,0.19657056798490408,3,314356,Axis,Personal,120.95787861187614,1,0,16684.649457123414,0.025336396415612656,0
1,0.27505483709404305,0,748685,HDFC,Education,311.9111999395145,1,0,87382.41439684869,0.05416053586595103,0
0,0.008493542093103013,2,571067,SBI,Home,344.65941194333055,1,0,31584.871209530163,0.281761176318116,0
0,0.1686773704816804,3,138146,HDFC,Car,329.4987896149328,1,0,30121.10527944019,0.0015855002454294813,0
0,0.11005665214147857,2,627065,HDFC,Education,325.40167275675384,1,0,88611.85556883845,0.3294154333035652,0
0,0.17953151497961442,4,476466,SBI,Personal,190.79805870708324,1,0,58079.50578776438,0.1018828669299456,0
0,0.021037400772551798,5,408906,Axis,Home,265.4400916918124,1,0,21712.37403110235,0.011489869025928167,0
1,0.32011823458316413,3,548991,SBI,Home,359.7439955752108,1,1,29702.37117831569,0.3529619169789705,0
1,0.056006639599353064,0,594926,Kotak,Personal,312.4297333473013,1,0,10571.794424738755,0.09789696981962004,1
0,0.06112765826549836,0,641518,SBI,Home,454.68237500439176,1,0,66181.15806375555,0.11504637921094776,0
0,0.34711269245715815,1,735650,Bajaj Finance,Personal,442.2012952437618,1,0,18296.87858756539,0.2861821799214484,0
0,0.32859046235438,3,581627,ICICI,Car,411.0070574066446,1,0,43726.330035594845,0.22195470773731424,0
0,0.06082767953164334,1,224873,HDFC,Home,344.0836223744718,1,0,65788.3576777144,0.11939192915715637,0
0,0.07263812161371534,1,405270,Axis,Home,187.0807099975896,1,0,45128.272006469306,0.2264698311324532,0
0,0.20738071795709084,3,1088609,ICICI,Education,188.56761224778757,1,0,45930.20297982935,0.036999858383726124,0
0,0.13321990619182347,3,644898,SBI,Personal,215.0534042816408,1,0,90901.22908498273,0.10264953232287162,0
0,0.16507214592784095,0,973857,Axis,Education,228.38846434762317,1,0,80764.98351593968,0.04998858786290902,0
0,0.10549619194480149,2,779086,SBI,Personal,414.81687595264754,1,1,37887.19088009188,0.018868527840118363,0
0,0.05883966254502591,2,548360,SBI,Car,292.0904888436546,1,1,60476.87372053201,0.027531659641878044,0
0,0.058286194633578,3,560281,Bajaj Finance,Home,411.75985602132215,1,0,42949.002447836545,0.0666753999501915,0
0,0.1756684105681632,1,492683,HDFC,Car,332.2065746791952,1,0,64169.65268387781,0.0338566252756716,0
0,0.26677931331309246,1,152439,Axis,Personal,201.21032982476538,1,0,90884.19057893529,0.15989321428202888,0
0,0.2105086098315483,1,503609,HDFC,Personal,399.16209974038196,0,0,57054.84962069923,0.10685753423125242,0
0,0.09932624915745583,1,742134,HDFC,Home,324.986892210038,1,0,14950.228676715116,0.4125223921917742,0
0,0.10265358718353272,4,380072,Bajaj Finance,Education,493.42170587850535,1,0,84189.76370846726,0.10726792837993081,0
1,0.12547014429781952,2,582390,SBI,Education,332.0758671800057,1,0,73454.43448021148,0.035808189321255485,0
0,0.029332698894789597,2,670318,ICICI,Car,179.22966025084764,1,0,18559.30888412584,0.2161552637139476,0
0,0.2635548414975074,4,318063,HDFC,Home,296.6444800538732,1,0,62921.59625854376,0.12360384165217025,1
1,0.24693342808052712,2,409739,Axis,Home,202.83633720497352,1,0,91221.96542456729,0.15442093324692607,0
0,0.18641764758519477,1,296417,SBI,Car,157.7727048568209,0,1,90029.99116800864,0.19124396716230796,0
0,0.17312511740484676,1,335566,Axis,Personal,159.82999133915666,1,1,98508.84129670744,0.35237001658414485,0
0,0.09924447721806631,8,242478,Kotak,Car,356.15583031757967,1,0,68639.27789266847,0.20643761795642632,0
0,0.28519616018493915,0,319910,HDFC,Home,301.979550118274,1,0,97518.74696185833,0.060747264202301296,0
0,0.04682444944865818,3,783891,SBI,Education,96.36237444111217,1,0,10330.000549342409,0.22323665757905345,0
0,0.12977521607672882,4,316904,ICICI,Personal,233.20957337300786,1,0,22274.82540160981,0.013791419497727508,0
0,0.200725702233744,4,525291,SBI,Home,434.9641250898313,1,0,52967.44278328761,0.10469976437348905,0
0,0.03060586853858124,2,399426,SBI,Education,328.597850548472,1,0,37930.91264754597,0.017522442214939135,0
1,0.3135035065348186,2,735773,Bajaj Finance,Car,127.64040518994875,1,0,7019.492967821965,0.04958251939076918,0
0,0.14342837211473725,2,762232,HDFC,Car,226.15348199434317,1,0,13497.482856063267,0.16465369591962492,0
0,0.4950934487542301,4,672813,Axis,Home,370.1443231334461,1,0,32820.3046815148,0.13589404451125164,1
0,0.19870544811511356,2,561226,HDFC,Home,233.7243585511061,1,0,82090.78935916213,0.09290485146240733,0
0,0.15292531371814796,1,453788,HDFC,Education,296.83741180961346,1,0,90187.87767006313,0.15169587080901845,0
0,0.19697011535605727,2,261625,SBI,Car,209.71610722511406,1,0,89069.39402073089,0.05086293439994078,0
0,0.1837361261579149,2,888705,Axis,Car,444.86544287337927,0,0,28551.510677671908,0.20651405990176408,0
0,0.007117171827438422,2,348065,Kotak,Home,161.69726369979333,1,0,75315.21066477158,0.24428470701951993,0
0,0.07266423012617855,0,632729,Kotak,Personal,93.89631417377396,1,0,32284.90581611132,0.022791199767819764,0
1,0.13146177961732725,1,711913,Kotak,Education,357.5027360137201,1,0,62555.17231605802,0.21360939744278518,0
0,0.15005867337195553,7,388943,Bajaj Finance,Personal,292.2719781486133,1,1,84005.01781511403,0.005558426218902682,0
0,0.25223588625907384,1,707602,Kotak,Education,501.2241506898109,1,0,23988.19407250877,0.14557059868051592,1
0,0.11863623641954743,3,652842,Kotak,Personal,361.2823687795569,1,0,43788.652832040425,0.10748462985014082,0
0,0.1604802607332296,1,845592,SBI,Car,325.96953900628637,1,0,49061.847252135645,0.4907744141249357,0
0,0.14412968782599464,3,406130,Bajaj Finance,Personal,303.6584155018581,1,0,38222.08527854495,0.010517960961765077,0
0,0.1481609855281731,5,242827,Axis,Home,253.82440426780897,1,0,85898.8629580201,0.16566107337832187,1
1,0.16037404374843647,1,398902,SBI,Car,217.88616224455754,0,0,9100.971925516707,0.011539707163030466,0
1,0.0641095287652031,1,541770,SBI,Personal,236.91808033357805,1,2,95814.11956259987,0.1368231220891159,1
0,0.3146778570671408,3,511642,HDFC,Home,383.11163267489655,1,1,91691.02766620967,0.021241575179866287,0
0,0.09198146439352499,3,421312,HDFC,Home,242.84769499772065,1,0,37237.66366590831,0.013872146503307163,0
0,0.2974125643221426,3,118160,SBI,Home,426.87111556083664,1,0,83653.93905607566,0.18771109326536295,1
0,0.18091167650492923,1,594096,SBI,Education,359.47113718227934,1,0,10918.132426008013,0.12761008153069628,0
1,0.2315882929428017,2,894468,SBI,Education,125.12642241605406,1,1,91130.95189035467,0.023898458985862722,1
0,0.10966986823227444,4,592850,SBI,Home,299.87198471189475,0,0,74813.60967003866,0.22731767117570453,0
0,0.046323533652528864,3,621827,Kotak,Education,151.88881362309908,1,0,65138.149181764384,0.41341411083808854,0
0,0.3797160017902777,4,614489,Axis,Home,283.4749572964246,1,0,44719.66057782349,0.02643542969251521,0
0,0.04251897159606726,4,579409,Bajaj Finance,Home,342.2434867162528,1,0,1045.496256692835,0.06237584602029601,0
0,0.18513695597754828,2,686333,ICICI,Personal,206.46256972679086,1,0,74384.83427300588,0.07948664137843273,0
0,0.2647058220672801,1,579074,Bajaj Finance,Personal,379.22913407605995,1,0,76220.62932133634,0.3200482564463046,0
0,0.15801221816240102,2,437464,HDFC,Personal,80.70191626054904,1,0,61334.713429276715,0.34851159312920077,0
1,0.023517526690061585,2,340802,Kotak,Car,200.39903899358833,1,0,30632.165211383857,0.06906834091467491,1
0,0.12230185031276958,1,450205,Kotak,Home,407.9721819866014,0,1,10771.135814677938,0.2241205231319157,0
0,0.06026918057920912,2,562825,Kotak,Personal,329.0597800344634,1,0,4984.527812584729,0.2125961123030781,0
0,0.11613958858305622,9,436783,Bajaj Finance,Home,226.39088000161138,1,0,13751.259503020892,0.2607004185152006,0
0,0.12000679871624705,2,562867,Axis,Home,265.411262990328,1,0,15805.25998699551,0.2336321809728141,0
0,0.08669471813576136,3,587830,ICICI,Personal,375.48948696547643,1,1,28192.217640625255,0.019143942048977344,0
0,0.429469206368044,2,666635,Axis,Personal,236.86940528492647,1,0,76456.23576546375,0.004830982771469814,0
0,0.16452071340595026,1,756558,Bajaj Finance,Personal,270.9528554064267,1,0,31854.41486402044,0.1669559786016882,0
0,0.18238617860547907,1,515601,ICICI,Personal,329.45132892487857,1,0,99888.74946583755,0.02919309871519429,0
1,0.1337645017591399,1,238444,HDFC,Personal,403.8583550500133,1,1,19279.731659808935,0.06858484287557973,0
0,0.05233073970154071,2,430979,Bajaj Finance,Home,289.26958621380703,1,0,85459.46162548456,0.06793320521428602,0
0,0.24965318420352997,2,508812,Bajaj Finance,Car,240.83554404149723,1,0,23526.48828130254,0.041195831429543084,0
1,0.07138024263143726,1,132846,Bajaj Finance,Home,317.73028093945965,1,0,32900.5585008473,0.021840159708438372,0
0,0.16263134298019916,4,777732,ICICI,Home,360.42389317480917,1,0,25322.04092256933,0.5009596833449061,0
1,0.2252415610278035,0,528475,Bajaj Finance,Education,457.9558787443242,1,1,61776.63518304391,0.07954663643706389,1
0,0.2762037123740043,1,576270,Axis,Education,401.24192823911005,1,0,75346.65878647454,0.24682252336473268,1
1,0.2974527225099844,4,773105,Axis,Education,183.20929607004865,1,0,4652.262358864922,0.2056645795002644,1
0,0.07048127067590877,2,373971,ICICI,Home,252.00521437244964,1,1,44951.768332506705,0.060050521670286953,0
0,0.18355260508203686,2,614808,Bajaj Finance,Home,234.83592744336653,1,0,66927.0783180515,0.33424559352098276,0
0,0.099756436441619,2,478027,Kotak,Personal,299.59757347122115,1,0,15264.736848602866,0.051124857957556336,0
1,0.03178093669507039,4,463182,Bajaj Finance,Education,356.0026566876641,1,0,61779.77990276052,0.13591278851615113,0
0,0.14230033415938284,3,345561,ICICI,Education,335.0182674006466,1,0,35857.72458717343,0.14579612225498897,0
0,0.31658805559907893,4,833120,Bajaj Finance,Personal,160.7447967016842,1,0,4246.506631105656,0.12492666528406443,0
0,0.21269866248121996,3,424899,HDFC,Personal,503.4240165638747,1,0,96925.84728937784,0.06372449037276007,0
1,0.09241760366650652,1,639892,Kotak,Home,158.7973149471124,1,0,81364.34382351556,0.09397388284463076,0
0,0.08755311670748987,1,124998,HDFC,Car,292.77022300851934,1,0,7075.199746218147,0.11169644309584194,0
0,0.11781911838039531,4,735997,HDFC,Education,423.5573683835612,0,0,47155.17453575442,0.5733342161165715,0
0,0.17107339513928052,1,710442,Kotak,Education,250.2621242496002,1,0,80210.84867561112,0.20610542759618514,0
0,0.1275080127334632,0,519486,Axis,Home,164.78419130246021,1,0,96476.55207871643,0.39434848670587364,0
0,0.20793724260238342,0,454611,Bajaj Finance,Home,300.93758679534193,0,0,45899.813903843526,0.10184469472259608,0
0,0.055853467382040584,4,580000,Bajaj Finance,Personal,337.7147287869541,1,0,90585.82930259718,0.10611362346380893,0
0,0.24595715901304638,1,957758,HDFC,Car,391.0673052404215,1,0,66518.36735373485,0.24187474271569367,0
0,0.24263246626236376,1,147352,Bajaj Finance,Car,340.0233505549753,1,0,12651.435748116392,0.11491715317464563,0
0,0.16545647752844633,2,656405,SBI,Home,308.4025695767909,1,1,82960.87025022742,0.19185014207634096,0
0,0.11114311161296969,3,317676,ICICI,Education,342.0761710524419,1,0,76843.97839635963,0.31477439723354084,0
0,0.2316184656795421,3,496016,Axis,Personal,325.2670118755923,1,0,33607.16006094554,0.10128647973137057,0
0,0.16421147735523509,2,450423,Axis,Education,225.72614139987513,1,1,91695.364425947,0.01981247762564024,0
0,0.14216678179300166,3,414336,HDFC,Home,250.4757391187888,1,1,22669.56034213312,0.015526851367832302,0
0,0.4134122219256242,0,497906,Kotak,Education,134.94692165971492,1,0,70582.91966592347,0.1375930801524209,1
0,0.12013358627476318,1,273165,ICICI,Home,267.6816923590744,1,0,74663.06357571617,0.12124958763776686,0
0,0.10896920691191181,2,705836,SBI,Personal,251.4573078913391,1,1,30389.74779785347,0.2342414505023985,0
0,0.18636762919261451,2,141171,Axis,Education,178.9327756223454,1,0,34434.02019141012,0.05340609916595938,0
1,0.34108460626960224,2,607952,ICICI,Personal,237.6758915137627,1,1,92450.16989842562,0.2768626368780814,1
0,0.2654076636086834,3,434692,Kotak,Home,186.06859947369793,1,1,58229.25816196861,0.1055076050380211,1
0,0.21232088109651365,4,265815,SBI,Car,222.03710832909664,1,0,16628.343055081794,0.04346941991928348,0
0,0.2074233658179349,1,540476,Axis,Car,299.33387089168014,1,1,21087.643743686513,0.22742334081431426,0
1,0.03221517285884805,2,188609,SBI,Car,275.6770561460602,1,0,11936.041232856516,0.12356941889068479,1
0,0.03548820845008641,1,507942,ICICI,Personal,312.2188189700757,1,1,10638.050253907388,0.31220080371711223,0
1,0.17897123847647273,5,215424,Axis,Home,293.362978798563,1,0,49741.133803098666,0.022783264760185214,0
0,0.0789834740780687,1,592254,Bajaj Finance,Car,322.6875611152401,1,0,68544.95228712642,0.2565669850445959,0
0,0.14106732161777233,2,315128,Axis,Education,193.47568751114255,1,0,93520.70870770766,0.07955734357647813,0
0,0.029922653378670262,0,409801,HDFC,Car,190.51756322095272,1,0,9592.140720031572,0.0028844514707323087,0
0,0.2739532420329717,2,558789,Bajaj Finance,Car,231.90628282517474,1,1,36497.62365765983,0.13400953528917453,0
0,0.13771124192258027,0,345491,Axis,Education,245.5048848225282,1,0,46748.77186515443,0.09806274069096461,0
0,0.16641736944617302,3,488407,HDFC,Education,285.0528153738693,1,0,66211.39541993695,0.19764577958367938,0
0,0.21203145813261673,3,197233,Axis,Personal,427.23916648865753,1,0,62248.27383348211,0.023471742665321968,0
0,0.09653351534557046,1,626175,Kotak,Car,296.4696089835211,1,1,37662.6960061667,0.16002427369894964,0
0,0.18902451306606485,4,852982,Bajaj Finance,Car,238.00044153122633,1,0,35438.56661252152,0.24637325596044793,0
0,0.2035377471478608,3,1058441,ICICI,Education,410.466727261004,1,1,72101.12826486079,0.05590457271004468,0
0,0.05065154026871428,1,518233,ICICI,Personal,333.69383381719456,1,0,1011.6178081756182,0.10630933832434954,0
0,0.038082263638466014,1,657640,Axis,Personal,222.47868290659147,1,0,55919.61212576661,0.18164704122735054,0
0,0.23215755202350288,2,143874,HDFC,Home,520.6438370833341,1,1,60454.24792065508,0.19079139644303553,0
0,0.13747348015122157,3,800546,Kotak,Home,278.0919539916292,1,0,58760.099670557356,0.04287529968431416,0
0,0.1944117441145815,4,655245,Bajaj Finance,Personal,457.32919528013355,0,0,19217.490735663992,0.28277319429454667,0
0,0.016140237994475254,4,403213,Axis,Personal,364.07012831979023,1,1,15784.381883246917,0.13463668714257446,0
0,0.1739092820010325,6,747436,Bajaj Finance,Car,135.90536658728982,1,0,60993.01253460142,0.43002474072570984,1
0,0.13184458317870446,3,449104,Axis,Personal,30.0,1,0,67481.92728253047,0.5699644729010493,0
0,0.15751131370138705,1,408394,Kotak,Car,550.7860091471464,1,1,67501.2838695077,0.21186948122530627,0
0,0.10550958028553435,1,595066,ICICI,Car,341.3467760930004,1,0,61392.31122514406,0.26756699596065775,0
0,0.10598720309162393,3,287329,SBI,Education,263.09578149394287,1,1,22799.09732778826,0.2308978002889846,0
0,0.08393104803750955,2,704324,Bajaj Finance,Personal,324.2332042356636,1,0,33451.038057536876,0.1251633897949222,0
0,0.2061596765732169,3,288802,Axis,Car,331.9384561468714,1,0,10582.929160945821,0.19098123398375647,0
0,0.21182604976717523,1,289989,Axis,Home,200.9979109404101,1,0,88264.49063950496,0.10794740188989115,0
0,0.11372015230822377,3,318062,Axis,Education,209.0767721730253,1,1,95733.89039321455,0.1322949667962701,0
1,0.014081072324679948,1,651900,SBI,Education,356.33711325287646,1,1,18383.223917233816,0.4527709240746361,1
0,0.14791771814257104,1,376644,Axis,Home,50.00596472164983,1,0,16466.82322479252,0.069088331194679,0
0,0.03611592315479617,4,230400,ICICI,Home,366.2783271543176,1,0,67091.69368846629,0.014250789687060842,0
0,0.10239556422722874,2,378864,Axis,Car,272.3422393649512,1,0,72643.23180633619,0.006884914814374948,0
0,0.12833386313049233,0,493591,HDFC,Home,363.8390308013764,1,0,63715.22887995398,0.02030344976903772,0
0,0.04210622196130526,0,263805,Kotak,Home,309.9627102546852,1,2,83613.8772068887,0.008415507622932207,0
0,0.041262027201096764,3,269663,Kotak,Personal,217.4285654513409,1,0,13757.833732100913,0.1239631540149062,0
0,0.14803820687250727,0,922259,Bajaj Finance,Personal,346.3835507040308,1,1,88298.18433835095,0.012244965095444444,0
0,0.05899250664567685,1,327886,Kotak,Car,405.8960964798868,1,0,82396.29575207464,0.15092960338311603,0
0,0.11581328181997282,1,435391,Bajaj Finance,Personal,299.99495369469486,1,0,43293.71824598367,0.09734549139021421,0
0,0.3742438992784612,4,426552,SBI,Education,140.97236865467414,1,0,35535.04504724746,0.3213044319423192,0
0,0.26094443168744075,4,415728,Kotak,Car,238.18625888161506,1,0,59798.11446302524,0.06650175404442134,0
0,0.09536782156169629,4,624269,Kotak,Home,319.7379064914269,1,0,50095.726258797855,0.0858644153787979,0
0,0.18206811478336996,1,689628,Bajaj Finance,Education,366.3536350279625,1,1,88283.79922451424,0.11215831572003247,0
0,0.12503887726047658,2,438809,ICICI,Home,226.50630788809133,1,0,8485.768104798743,0.005947620117319502,0
1,0.15659791572107296,2,252704,HDFC,Car,362.856148071665,1,0,55132.31696917538,0.09054570359246246,0
0,0.279119131224575,0,754888,SBI,Personal,492.81863342114275,1,0,74559.34033310592,0.05908031417943797,0
0,0.1735813644124602,2,480931,Bajaj Finance,Car,200.54543383077686,1,1,35738.721241045016,0.2563055777640247,0
0,0.119491810577562,3,846064,Kotak,Car,383.4830594618543,1,1,60350.294784636935,0.24894391546104538,0
0,0.19639944643680493,1,50882,Axis,Education,425.5210711080638,1,0,21217.100439234764,0.14493449434928357,0
0,0.08081135433086592,3,539080,Bajaj Finance,Home,382.95688407990883,1,1,77959.51311821,0.16443528785169412,0
0,0.2291494133535009,0,883721,Kotak,Personal,450.22011903115936,1,0,27705.778993924152,0.10006425743519959,0
0,0.12627740266316037,1,429347,ICICI,Personal,320.53944651913093,1,0,97993.96200983867,0.06297276027966922,0
0,0.04475126869025637,2,454901,Kotak,Education,162.90194494201617,0,1,9238.959465834316,0.1009621638226248,0
0,0.25063000614360087,1,559102,Bajaj Finance,Personal,265.42416528176676,1,0,24143.36778425879,0.17004549009116032,0
0,0.16980311035395562,3,388240,Bajaj Finance,Home,146.92957346514837,1,1,7341.4094243399095,0.05536583587417677,0
0,0.011502688449781941,1,437585,Kotak,Education,281.10885062810144,1,1,98365.17602559782,0.03662511313228072,0
1,0.09699582226866388,5,432436,ICICI,Car,233.3974555313822,1,0,9172.516504528143,0.1030942850773605,1
0,0.23781177449846408,1,374515,Kotak,Education,423.7937346257416,1,0,37479.83278140533,0.08113640997940892,0
0,0.08013915915712827,0,745771,HDFC,Personal,268.06961185303567,1,0,31299.47225104629,0.00498442262884253,0
0,0.27664396011895076,0,592215,Kotak,Personal,316.6172498103534,1,0,29467.665089707494,0.14668407824366717,0
0,0.24738182726502808,3,550125,Axis,Education,421.19533187750716,1,1,96707.33997006436,0.11313768085069205,0
0,0.10221843102381946,0,661714,Bajaj Finance,Car,128.40716179138334,1,1,87641.36649365205,0.010648032254385563,0
0,0.2032544946806411,5,447128,Axis,Car,480.95391797415266,1,0,33238.893489563794,0.2313849956178214,0
0,0.16792596886834768,0,345159,Kotak,Car,299.6991785853144,1,2,67822.5056686656,0.40517641959100087,1
0,0.31047571315023514,0,379475,Kotak,Personal,270.684763890135,1,0,15204.76584421688,0.22222897047775453,0
0,0.2636702705847538,1,500356,Bajaj Finance,Car,245.28342869116656,1,0,55557.31747556058,0.2194829419131656,0
0,0.15552817846266392,2,288157,HDFC,Home,251.1154205718966,1,0,86599.48029487059,0.0897521727128834,0
0,0.11992835183149245,4,399947,HDFC,Car,437.3784192342774,1,0,93282.79090084315,0.07972845901512993,0
0,0.0940684027368684,1,396776,Bajaj Finance,Car,278.94088301671303,1,1,40276.4271470093,0.35587200221720766,0
0,0.12981120391733286,3,924911,Bajaj Finance,Education,291.07979984852597,1,1,25555.772610275922,0.06281980922087033,0
0,0.10431000553873689,3,50000,Axis,Home,248.10432019678285,1,1,23454.06362860969,0.015143046520086282,0
0,0.21812323817518667,1,464076,HDFC,Education,322.58141020504235,1,0,64126.97339506284,0.06777830749776344,0
0,0.15813933287364562,0,845138,Kotak,Personal,241.67583803724963,1,1,39537.89287324347,0.0632763479063035,0
1,0.1377940659302001,1,524368,Axis,Personal,233.62056048621866,1,0,23990.685628554274,0.03753535410246346,0
0,0.1770811811078305,3,650683,ICICI,Car,317.81910945075737,1,0,61996.3241345612,0.18703306345261303,0
0,0.39153425889758886,0,519965,Kotak,Personal,361.87386443412083,1,1,63422.72284381342,0.03445752384577885,0
1,0.1520880919795219,0,366533,SBI,Education,100.05445311633324,1,0,8036.715014417996,0.16150618731009098,0
0,0.3731320188170012,1,51616,Bajaj Finance,Home,310.64007110156837,1,0,97697.05867705465,0.11694086203049381,0
0,0.31844483525781186,3,541091,Kotak,Education,276.87995804363584,1,0,45827.7074735073,0.09482991565112332,0
0,0.10372213270707442,2,344878,Bajaj Finance,Personal,313.46292769371655,1,1,80611.87022179995,0.5149122429633889,0
0,0.03523484906988091,1,339932,Axis,Home,405.4262712208771,1,0,34338.1962342101,0.07202468273827994,0
1,0.24579130759831433,0,400202,Bajaj Finance,Home,404.7832743391557,0,0,69864.73406043778,0.039090503915990706,0
0,0.20625685400094412,0,848972,Kotak,Education,446.33793631582915,1,0,34988.07397133266,0.19803321341575436,0
0,0.3225659187136602,2,980967,ICICI,Home,283.65853326088956,1,0,20535.69594379157,0.050866480479390054,1
0,0.13444466878816747,2,543441,HDFC,Education,259.7578057322835,1,0,51219.145170937416,0.2217490307462997,0
0,0.3262038853882538,1,407046,ICICI,Education,343.7709580954192,1,1,9338.819835623732,0.31033446894272565,0
0,0.1776641937973627,1,264554,Bajaj Finance,Car,352.48368935642895,0,0,54038.39954807976,0.030742722081281672,0
0,0.24529691116320318,0,593708,Axis,Home,328.1347393484428,1,0,17735.44876725572,0.3205573592186367,0
0,0.26410556250092176,2,856581,HDFC,Home,87.46134823280539,1,0,4656.823248100742,0.15322008854278898,0
0,0.13106738943510965,1,450531,ICICI,Education,237.33828340226313,0,0,76567.99869310217,0.149717362007984,0
0,0.28823490994574513,0,50000,ICICI,Car,385.47858580838823,1,1,60946.134075114256,0.2097920245763255,0
0,0.12128646769339503,1,634009,Axis,Home,397.87608181670146,1,0,68685.16975090776,0.12071959429176103,0
0,0.11804510935943961,3,697079,Bajaj Finance,Personal,346.83726834734074,1,0,98492.76059166699,0.05849491704910854,0
1,0.13550545413965304,3,182830,Kotak,Home,311.6815287056056,1,1,57532.0554114766,0.18013664411633337,1
0,0.050021483186263184,4,535296,Kotak,Education,221.67879277867416,1,0,30576.41975927924,0.017480683745887227,0
0,0.40337573580502206,0,590245,HDFC,Education,319.92882752960116,1,0,9057.635062050726,0.04039089597307422,0
0,0.16781737982611392,1,485378,HDFC,Home,354.4024321559367,1,0,47664.61648021019,0.16756347398045687,0
0,0.0860578642967623,2,341845,Bajaj Finance,Education,445.0774955468537,1,0,2460.738224520485,0.24817305382171323,0
0,0.22798040113555282,3,703187,HDFC,Car,191.86985450366325,1,0,19668.165078206803,0.06621746326975694,0
0,0.11433041005519737,4,419324,SBI,Car,388.2954850476768,0,1,58011.55456356085,0.6559614969922182,1
0,0.051544761679161166,3,202962,HDFC,Personal,438.9455719145199,1,0,87382.7022786514,0.21219835255433106,0
0,0.04658163564345456,2,90105,Axis,Personal,234.55093016477747,1,0,89629.8759210456,0.008069999576839931,0
0,0.27277145080209236,6,752169,SBI,Car,340.44147413276954,0,1,66769.02259290637,0.029954818484818055,1
1,0.09729836548165936,2,623332,SBI,Personal,106.58314470570619,1,0,60919.09663125241,0.02613897917412178,0
0,0.4172751534277342,3,517594,ICICI,Home,340.7563671655926,1,0,52236.21342341646,0.12373581062652202,0
0,0.1961679229873147,1,411945,SBI,Education,339.355366565256,1,0,39767.300892141546,0.4321633017248958,0
0,0.26704230512396615,1,394200,Bajaj Finance,Home,228.88331062706206,1,0,59035.45998838859,0.1158916474094665,1
0,0.1354522564878629,3,284852,HDFC,Car,269.01569020651624,1,0,44415.44633988831,0.4638114755897683,0
0,0.23715884369562573,1,413708,ICICI,Personal,414.74780772852415,1,0,83011.40441051572,0.12105144182020587,0
0,0.08212143627283101,2,75982,Kotak,Car,237.7805897763821,1,1,22362.806796099823,0.1436077555514685,0
0,0.29557450877439795,2,352787,ICICI,Car,355.38695225981184,1,0,35986.79889253925,0.5099098566476191,0
0,0.31258379749912785,2,437812,Axis,Car,58.20199226707774,1,1,37787.34270340119,0.222849062176735,0
0,0.040508872177226735,5,621976,Axis,Personal,225.7707670852759,1,0,65343.86352492951,0.01858251068517573,0
0,0.2376519620995135,1,492014,Bajaj Finance,Home,423.7263148830699,1,0,86672.16789988853,0.010459911247321787,0
0,0.2549932936351523,0,658984,Axis,Home,344.9377578169672,1,0,52056.9416076258,0.12606230103495653,1
0,0.1381432295854157,2,769827,Kotak,Car,410.70871503729575,1,0,91914.21915334089,0.10602904243948486,0
0,0.2843999008068366,2,711634,SBI,Home,288.37058433415064,1,0,1216.3875913767758,0.02338378570221895,0
0,0.0071160515335534245,1,594101,Bajaj Finance,Personal,217.1105249991028,1,2,96431.69760406658,0.25941696206151427,1
0,0.17838789974635544,6,502372,HDFC,Personal,391.2925114106281,1,1,99395.44461489911,0.06357619188149384,0
1,0.0847876304475261,3,303842,Kotak,Education,417.95110013000834,1,0,11529.299613898116,0.18249957997357663,0
0,0.0355532963658171,2,647988,Bajaj Finance,Education,311.04978954502576,1,0,62605.27787967975,0.3140912934644656,0
0,0.18944061984030464,3,835949,HDFC,Personal,370.4152100301138,0,0,10263.1720886119,0.011218003814447194,1
0,0.2784033640228098,1,568421,Axis,Education,355.6039592835165,1,1,26938.566574289405,0.3192651034230902,0
0,0.4119573275979049,2,883451,SBI,Home,383.0522629012919,1,0,8194.955914983268,0.5488754245460078,0
0,0.17757760624584537,3,194885,HDFC,Personal,228.2467481624882,1,0,84475.38635684625,0.19615790157025692,0
0,0.24105906206542943,3,269167,HDFC,Education,349.09463753815226,1,0,79653.67016472286,0.000730420174955077,0
0,0.13384100734856177,3,671040,Bajaj Finance,Car,289.9380560073392,1,0,32275.248436186062,0.007154701058906512,0
0,0.32121862236294707,0,552858,ICICI,Personal,394.96215755272806,1,0,58762.35211453996,0.42325129647684995,1
0,0.047475887717143464,2,762756,SBI,Home,291.8366186574184,1,1,13731.64076705603,0.11675376727205727,0
0,0.17760094319959704,3,496905,ICICI,Home,351.87759685569756,1,0,28123.60674672098,0.2081515830567832,0
